Codigo;Descrição;Unidade;Preco_Sem_Desoneracao;Preco_Com_Desoneracao;Tipo
97160;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;9,51;8,81;Composição
97161;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;11,19;10,34;Composição
97162;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;12,81;11,84;Composição
97163;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;14,47;13,37;Composição
97164;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;16,12;14,89;Composição
97165;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 450 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;17,79;16,42;Composição
97166;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;22,36;20,87;Composição
97167;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;26,12;24,35;Composição
97168;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;29,58;27,55;Composição
97169;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;33,23;30,94;Composição
97170;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;36,92;34,37;Composição
97171;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;40,62;37,82;Composição
97172;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;48,48;45,16;Composição
97173;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 600 MM (24), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;43,40;40,78;Composição
97174;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 700 MM (28), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;50,24;47,23;Composição
97175;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 800 MM (32), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;57,10;53,67;Composição
97176;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 900 MM (36), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;63,94;60,12;Composição
97177;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1000 MM (40) OU DN 1100 MM (44), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;77,62;73,02;Composição
97178;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1200 MM (48) OU DN 1300 MM (52), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;91,31;85,92;Composição
97179;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1400 MM (56'') OU DN 1500 MM (60), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;105,01;98,83;Composição
97180;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1600 MM (64) OU DN 1700 MM (68), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;118,69;111,71;Composição
97181;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72) OU DN 1900 MM (76), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;137,17;129,42;Composição
97182;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80) OU DN 2100 MM (84), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;151,37;142,81;Composição
97183;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 600 MM (24), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;35,83;33,64;Composição
97184;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 700 MM (28), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;41,56;39,03;Composição
97185;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 800 MM (32), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;47,29;44,43;Composição
97186;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 900 MM (36), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;53,04;49,83;Composição
97187;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1000 MM (40  ) OU DN 1100 MM (44  ), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;64,51;60,62;Composição
97188;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1200 MM (48) OU DN 1300 MM (52), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;75,97;71,42;Composição
97189;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1400 MM (56'') OU DN 1500 MM (60), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;87,46;82,22;Composição
97190;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1600 MM (64) OU DN 1700 MM (68), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;98,92;92,99;Composição
97191;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72) OU DN 1900 MM (76), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;113,94;107,35;Composição
97192;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80) OU DN 2100 MM (84), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;125,79;118,51;Composição
90694;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;36,37;35,96;Composição
90695;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;74,43;73,95;Composição
90696;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;110,00;109,45;Composição
90697;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;184,30;183,67;Composição
90698;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA,  FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;294,44;293,73;Composição
90699;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;363,73;362,95;Composição
90700;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA  FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;471,19;470,57;Composição
90701;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;60,86;60,32;Composição
90702;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;96,63;96,02;Composição
90703;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;158,45;157,76;Composição
90704;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;223,53;222,78;Composição
90705;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;304,38;303,55;Composição
90706;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;356,78;356,07;Composição
90708;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;709,15;708,23;Composição
90724;JUNTA ARGAMASSADA ENTRE TUBO DN 100 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;27,32;24,55;Composição
90725;JUNTA ARGAMASSADA ENTRE TUBO DN 150 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;33,60;30,20;Composição
90726;JUNTA ARGAMASSADA ENTRE TUBO DN 200 MM E O POÇO/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;39,93;35,91;Composição
90727;JUNTA ARGAMASSADA ENTRE TUBO DN 250 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;46,20;41,55;Composição
90728;JUNTA ARGAMASSADA ENTRE TUBO DN 300 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;52,47;47,20;Composição
90729;JUNTA ARGAMASSADA ENTRE TUBO DN 350 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;58,73;52,85;Composição
90730;JUNTA ARGAMASSADA ENTRE TUBO DN 400 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;65,00;58,50;Composição
90731;JUNTA ARGAMASSADA ENTRE TUBO DN 450 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;71,28;64,14;Composição
90732;JUNTA ARGAMASSADA ENTRE TUBO DN 600 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;90,09;81,08;Composição
90733;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;3,87;3,46;Composição
90734;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA,  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,58;4,10;Composição
90735;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,30;4,75;Composição
90736;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,01;5,38;Composição
90737;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,73;6,02;Composição
90738;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,45;6,67;Composição
90739;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;9,86;9,24;Composição
90740;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,11;4,57;Composição
90741;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,82;5,21;Composição
90742;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,54;5,85;Composição
90743;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,25;6,50;Composição
90744;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,97;7,14;Composição
90745;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;11,03;10,32;Composição
90746;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 450 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,18;3,74;Composição
90747;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;18,31;17,39;Composição
94869;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;124,91;124,80;Composição
94870;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;2,21;2,10;Composição
94871;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;195,34;195,15;Composição
94872;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;3,10;2,91;Composição
94875;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 800 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;1.151,12;1.149,70;Composição
94876;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 800 MM, JUNTA ELÁSTICA INTEGRADA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;31,01;29,59;Composição
94878;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 900 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;35,82;34,18;Composição
94879;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1000 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;1.771,92;1.769,90;Composição
94880;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1000 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;46,41;44,39;Composição
94881;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;2.438,60;2.436,19;Composição
94882;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;53,83;51,42;Composição
