Codigo;Descrição;Unidade;Preco_Sem_Desoneracao;Preco_Com_Desoneracao;Tipo
97166;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;22,63;21,14;Composição
97167;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;26,43;24,66;Composição
97168;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;29,93;27,90;Composição
97169;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;33,60;31,33;Composição
97170;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;37,33;34,78;Composição
97171;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;41,07;38,27;Composição
97172;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;49,02;45,69;Composição
97173;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 600 MM (24), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;43,24;40,61;Composição
97174;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 700 MM (28), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;50,06;47,05;Composição
97175;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 800 MM (32), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;56,89;53,47;Composição
97176;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 900 MM (36), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;63,70;59,88;Composição
97177;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1000 MM (40) OU DN 1100 MM (44), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;77,33;72,72;Composição
97178;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1200 MM (48) OU DN 1300 MM (52), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;90,97;85,58;Composição
97179;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1400 MM (56'') OU DN 1500 MM (60), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;104,60;98,43;Composição
97180;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1600 MM (64) OU DN 1700 MM (68), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;118,24;111,26;Composição
97181;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72) OU DN 1900 MM (76), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;136,90;129,14;Composição
97182;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80) OU DN 2100 MM (84), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;151,07;142,53;Composição
97183;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 600 MM (24), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;35,61;33,41;Composição
97184;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 700 MM (28), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;41,31;38,78;Composição
97185;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 800 MM (32), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;47,00;44,15;Composição
97186;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 900 MM (36), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;52,72;49,50;Composição
97187;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1000 MM (40  ) OU DN 1100 MM (44  ), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;64,10;60,22;Composição
97188;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1200 MM (48) OU DN 1300 MM (52), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;75,50;70,94;Composição
97189;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1400 MM (56'') OU DN 1500 MM (60), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;86,90;81,66;Composição
97190;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1600 MM (64) OU DN 1700 MM (68), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;98,30;92,37;Composição
97191;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72) OU DN 1900 MM (76), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;113,46;106,86;Composição
97192;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80) OU DN 2100 MM (84), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;125,25;117,98;Composição
90694;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;35,46;35,05;Composição
90695;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;72,48;72,00;Composição
90696;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;107,07;106,52;Composição
90697;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;179,32;178,69;Composição
90698;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA,  FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;286,39;285,68;Composição
90699;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;353,75;352,97;Composição
90700;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA  FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;458,41;457,79;Composição
90701;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;59,34;58,80;Composição
90702;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;94,15;93,54;Composição
90703;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;154,37;153,68;Composição
90704;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;217,83;217,08;Composição
90705;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;296,33;295,50;Composição
90706;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;347,60;346,90;Composição
90708;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;659,75;658,82;Composição
90724;JUNTA ARGAMASSADA ENTRE TUBO DN 100 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;27,28;24,51;Composição
90725;JUNTA ARGAMASSADA ENTRE TUBO DN 150 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;33,55;30,15;Composição
90726;JUNTA ARGAMASSADA ENTRE TUBO DN 200 MM E O POÇO/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;39,86;35,84;Composição
90727;JUNTA ARGAMASSADA ENTRE TUBO DN 250 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;46,11;41,46;Composição
90728;JUNTA ARGAMASSADA ENTRE TUBO DN 300 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;52,36;47,10;Composição
90729;JUNTA ARGAMASSADA ENTRE TUBO DN 350 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;58,61;52,73;Composição
90730;JUNTA ARGAMASSADA ENTRE TUBO DN 400 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;64,87;58,37;Composição
90731;JUNTA ARGAMASSADA ENTRE TUBO DN 450 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;71,13;63,99;Composição
90732;JUNTA ARGAMASSADA ENTRE TUBO DN 600 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;89,90;80,89;Composição
90733;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;3,87;3,46;Composição
90734;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA,  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,58;4,10;Composição
90735;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,30;4,75;Composição
90736;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,01;5,38;Composição
90737;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,73;6,02;Composição
90738;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,45;6,67;Composição
90739;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;10,00;9,38;Composição
90740;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,11;4,57;Composição
90741;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,82;5,21;Composição
90742;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,54;5,85;Composição
90743;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,25;6,50;Composição
90744;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,97;7,14;Composição
90745;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;11,17;10,47;Composição
90746;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 450 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,18;3,74;Composição
90747;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;18,73;17,80;Composição
94869;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;116,04;115,93;Composição
94870;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;2,21;2,10;Composição
94871;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;181,43;181,24;Composição
94872;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;3,10;2,91;Composição
94875;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 800 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;1.070,71;1.069,30;Composição
94876;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 800 MM, JUNTA ELÁSTICA INTEGRADA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;31,61;30,20;Composição
94878;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 900 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;36,53;34,88;Composição
94879;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1000 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;1.647,97;1.645,96;Composição
94880;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1000 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;47,26;45,25;Composição
94881;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;2.267,13;2.264,73;Composição
94882;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;54,85;52,45;Composição
