Codigo;Descrição;Unidade;Preco_Sem_Desoneracao;Preco_Com_Desoneracao;Tipo
97156;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;81,50;75,44;Composição
97157;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 80 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;5,68;5,26;Composição
97158;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;6,35;5,87;Composição
97159;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;8,04;7,42;Composição
97160;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;9,70;8,95;Composição
97161;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;11,43;10,53;Composição
97162;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;13,12;12,09;Composição
97163;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;14,83;13,66;Composição
97164;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;16,54;15,22;Composição
97165;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 450 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;18,27;16,80;Composição
97166;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;22,83;21,23;Composição
97167;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;26,70;24,83;Composição
97168;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;30,28;28,12;Composição
97169;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;34,02;31,59;Composição
97170;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;37,82;35,10;Composição
97171;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;41,63;38,64;Composição
97172;ASSENTAMENTO DE TUBO DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;49,72;46,16;Composição
97173;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 600 MM (24), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;41,35;38,62;Composição
97174;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 700 MM (28), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;47,81;44,67;Composição
97175;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 800 MM (32), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;54,28;50,73;Composição
97176;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 900 MM (36), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;60,74;56,79;Composição
97177;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1000 MM (40) OU DN 1100 MM (44), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;73,69;68,91;Composição
97178;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1200 MM (48) OU DN 1300 MM (52), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;86,63;81,01;Composição
97179;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1400 MM (56'') OU DN 1500 MM (60), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;99,57;93,15;Composição
97180;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1600 MM (64) OU DN 1700 MM (68), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;112,52;105,25;Composição
97181;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72) OU DN 1900 MM (76), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;129,63;121,55;Composição
97182;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80) OU DN 2100 MM (84), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;143,01;134,11;Composição
97183;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 600 MM (24), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;33,61;31,35;Composição
97184;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 700 MM (28), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;38,95;36,34;Composição
97185;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 800 MM (32), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;44,29;41,33;Composição
97186;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 900 MM (36), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;49,65;46,34;Composição
97187;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1000 MM (40  ) OU DN 1100 MM (44  ), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;60,34;56,33;Composição
97188;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1200 MM (48) OU DN 1300 MM (52), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;71,05;66,31;Composição
97189;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1400 MM (56'') OU DN 1500 MM (60), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;81,73;76,32;Composição
97190;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1600 MM (64) OU DN 1700 MM (68), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;92,44;86,31;Composição
97191;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72) OU DN 1900 MM (76), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;106,14;99,31;Composição
97192;ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80) OU DN 2100 MM (84), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_11/2017;M;117,14;109,62;Composição
90694;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;50,63;50,20;Composição
90695;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;95,88;95,36;Composição
90696;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;159,87;159,29;Composição
90697;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;247,77;247,10;Composição
90698;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA,  FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;378,40;377,66;Composição
90699;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA  - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;532,34;531,51;Composição
90700;TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA  FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;620,29;619,63;Composição
90701;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;75,24;74,67;Composição
90702;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;124,25;123,61;Composição
90703;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;193,94;193,21;Composição
90704;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;287,16;286,35;Composição
90705;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;376,40;375,51;Composição
90706;TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;497,11;496,38;Composição
90708;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;664,41;663,42;Composição
90724;JUNTA ARGAMASSADA ENTRE TUBO DN 100 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;29,59;26,66;Composição
90725;JUNTA ARGAMASSADA ENTRE TUBO DN 150 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;36,37;32,78;Composição
90726;JUNTA ARGAMASSADA ENTRE TUBO DN 200 MM E O POÇO/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;43,23;38,97;Composição
90727;JUNTA ARGAMASSADA ENTRE TUBO DN 250 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;50,01;45,10;Composição
90728;JUNTA ARGAMASSADA ENTRE TUBO DN 300 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;56,81;51,22;Composição
90729;JUNTA ARGAMASSADA ENTRE TUBO DN 350 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;63,59;57,35;Composição
90730;JUNTA ARGAMASSADA ENTRE TUBO DN 400 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;70,38;63,48;Composição
90731;JUNTA ARGAMASSADA ENTRE TUBO DN 450 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;77,16;69,60;Composição
90732;JUNTA ARGAMASSADA ENTRE TUBO DN 600 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_01/2021;UN;97,51;87,98;Composição
90733;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,20;3,77;Composição
90734;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA,  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,98;4,46;Composição
90735;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,74;5,16;Composição
90736;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,52;5,85;Composição
90737;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,29;6,55;Composição
90738;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;8,07;7,24;Composição
90739;ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;9,73;9,07;Composição
90740;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;5,54;4,97;Composição
90741;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;6,31;5,67;Composição
90742;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,09;6,36;Composição
90743;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;7,87;7,06;Composição
90744;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;8,64;7,75;Composição
90745;ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;10,85;10,12;Composição
90746;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 450 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;4,54;4,07;Composição
90747;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;17,98;16,99;Composição
94869;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;117,09;116,97;Composição
94870;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;2,30;2,18;Composição
94871;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;183,09;182,89;Composição
94872;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;3,25;3,05;Composição
94875;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 800 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;1.078,41;1.076,89;Composição
94876;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 800 MM, JUNTA ELÁSTICA INTEGRADA  (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;30,50;28,98;Composição
94878;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 900 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;35,23;33,47;Composição
94879;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1000 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;1.659,95;1.657,78;Composição
94880;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1000 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;45,67;43,50;Composição
94881;TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA - FORNECIMENTO E ASSENTAMENTO. AF_01/2021;M;2.283,96;2.281,41;Composição
94882;ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA (NÃO INCLUI FORNECIMENTO). AF_01/2021;M;52,94;50,39;Composição
